연도,분기,상권_코드,점포수,시간대_00~06_매출_금액_평균,시간대_06~11_매출_금액_평균,시간대_11~14_매출_금액_평균,시간대_14~17_매출_금액_평균,시간대_17~21_매출_금액_평균,시간대_21~24_매출_금액_평균,총 상주인구 수,총 가구 수,아파트 가구 수,비아파트 가구 수,총_직장인구_수,아파트_단지_수,아파트_가격_1_억_미만_세대_수,아파트_가격_1_억_세대_수,아파트_가격_2_억_세대_수,아파트_가격_3_억_세대_수,아파트_가격_4_억_세대_수,아파트_가격_5_억_세대_수,아파트_가격_6_억_이상_세대_수,총_생활인구_수,시간대_1_생활인구_수,시간대_2_생활인구_수,시간대_3_생활인구_수,시간대_4_생활인구_수,시간대_5_생활인구_수,시간대_6_생활인구_수,월요일_생활인구_수,화요일_생활인구_수,수요일_생활인구_수,목요일_생활인구_수,금요일_생활인구_수,토요일_생활인구_수,일요일_생활인구_수,엑스좌표_값,와이좌표_값,시군구_코드,상권_중앙위경도_값,00~06시_버스,06~11시_버스,11~14시_버스,14~17시_버스,17~21시_버스,21~24시_버스,00~06시_지하철,06~11시_지하철,11~14시_지하철,14~17시_지하철,17~21시_지하철,21~24시_지하철,포함된_버정_수,포함된_역_수
2021,2,2120187,76,138039.1006362059,209110.81940428,168549.25896471948,170038.52573742048,331627.75014459225,302950.6620879121,5512.0,3959.0,0.0,3959.0,13076.0,61.0,5.0,365.0,218.0,64.0,28.0,43.0,75.0,2802692,460868,527934,448590,476612,599666,289024,412756,422348,408731,419564,433089,384119,322084,202266,445056,11680,"37.50496965911973, 127.02562780655029",1603.0,52912.0,23809.0,28461.0,54540.0,22506.0,15153.0,1280223.0,681009.0,813917.0,1595934.0,590391.0,3,1
2021,2,2120188,39,37227.90955198647,168895.8965905889,136232.13834883066,137351.71766694845,198670.31417300645,124003.75795998872,1129.0,598.0,0.0,598.0,8579.0,20.0,1.0,55.0,36.0,15.0,8.0,26.0,80.0,1725498,175943,318681,334228,359006,393326,144316,260496,268499,251561,267012,274554,228137,175239,202455,447347,11680,"37.525611170385595, 127.02777299030016",37964.0,414071.0,211466.0,256162.0,379300.0,155454.0,17300.0,1510372.0,735770.0,857268.0,1568217.0,402111.0,6,1
2021,2,2120190,34,122935.64447317387,250153.65804783453,264584.2521008403,216292.72882999352,337985.52068519715,289580.05688429216,2274.0,1334.0,0.0,1334.0,11703.0,46.0,0.0,174.0,215.0,40.0,34.0,32.0,30.0,1426518,228734,287868,254766,260167,265702,129281,221214,228160,214656,228691,226994,166533,140269,202499,446700,11680,"37.519781565818015, 127.02826855511489",18877.0,401192.0,147633.0,174669.0,311500.0,112350.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0
2021,2,2120191,50,108655.67230769232,264496.08725274727,211170.05516483515,161983.15340659342,251736.85428571427,208887.23098901092,4394.0,2961.0,0.0,2961.0,13862.0,82.0,18.0,307.0,559.0,57.0,30.0,20.0,155.0,1898474,331978,405895,319777,320244,335742,184839,296118,301482,286699,303779,294462,218500,197433,202610,446011,11680,"37.5135733448149, 127.02952173545057",14696.0,331080.0,101939.0,116259.0,230969.0,82349.0,14622.0,1440842.0,336941.0,424547.0,1166538.0,263146.0,6,1
2021,2,2120192,63,105529.41287284144,246082.1105878249,223690.8707482993,194408.22047793475,338739.7320774464,307577.64416535845,6735.0,4796.0,0.0,4796.0,27462.0,47.0,11.0,405.0,536.0,94.0,52.0,56.0,278.0,1778997,296939,389068,307843,302811,311860,170475,285755,286260,271687,287425,279131,190527,178211,202741,443426,11680,"37.49028196786674, 127.0309938485395",19649.0,286673.0,127470.0,154894.0,278393.0,106639.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0
2021,2,2120193,22,43036.28271728272,186991.58141858145,181803.3816183816,149578.5114885115,179284.61738261738,98489.26973026972,1184.0,596.0,0.0,596.0,6384.0,33.0,0.0,51.0,65.0,36.0,21.0,32.0,102.0,680371,81316,137478,136489,136079,135317,53692,106462,110418,103480,110921,109331,77513,62245,202968,446869,11680,"37.521302871685855, 127.0335745396856",7479.0,104071.0,43272.0,54980.0,103234.0,38664.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0
2021,2,2120194,43,99061.92639918222,171450.74725274724,182638.38665985176,159892.25376948633,245296.3511372349,201498.75696396627,2599.0,1764.0,0.0,1764.0,12628.0,63.0,5.0,400.0,330.0,80.0,39.0,13.0,97.0,1699726,298466,364777,286670,285992,298705,165115,265914,267879,255160,268434,263162,199863,179314,202978,445363,11680,"37.50773372300574, 127.03368156281698",8286.0,207455.0,69380.0,80066.0,147210.0,55621.0,6224.0,512944.0,195249.0,227618.0,471999.0,113252.0,7,1
2021,2,2120195,12,46757.93131868132,135807.82142857142,143787.04945054944,130844.49358974358,161463.3489010989,120120.45512820513,444.0,224.0,0.0,224.0,5611.0,9.0,5.0,23.0,26.0,15.0,6.0,21.0,26.0,932557,103127,157757,176285,191336,219708,84344,133710,141291,138782,142519,146723,129658,99874,203013,447534,11680,"37.527294390847324, 127.0340863134583",19315.0,122482.0,80724.0,94935.0,133274.0,61336.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0
2021,2,2120196,15,107955.6717948718,273912.473992674,253692.23516483515,171197.07545787547,263778.70183150185,221604.8483516484,1346.0,899.0,0.0,899.0,9687.0,24.0,0.0,16.0,19.0,10.0,22.0,17.0,33.0,898881,155276,189833,154558,153295,158617,87300,139086,142732,136435,145800,140759,101878,92189,203125,446192,11680,"37.51520256206142, 127.03534767368451",8230.0,94810.0,37592.0,51090.0,76191.0,28012.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0
2021,2,2120197,148,107632.26885951884,246860.6989159489,221104.4417136917,245558.15265815263,285068.5745470745,240628.4107514108,6012.0,4306.0,0.0,4306.0,58694.0,101.0,6.0,749.0,419.0,202.0,135.0,61.0,39.0,3429759,444136,728170,677230,679539,626067,274617,578767,585074,540239,584940,557511,314946,268279,203197,444543,11680,"37.50034474708441, 127.03615491755498",57114.0,426526.0,161919.0,179193.0,304034.0,142763.0,31011.0,2805440.0,834734.0,1012138.0,2390857.0,566984.0,7,1
2021,2,2120198,36,107762.03724053725,162713.15293040292,154091.56166056168,128199.6217948718,230715.6248473749,216867.19841269843,7376.0,5072.0,0.0,5072.0,11531.0,141.0,36.0,766.0,717.0,161.0,146.0,106.0,66.0,2110231,443616,453977,327269,321999,346332,217037,331022,332147,318016,331137,321374,240779,235756,203312,443991,11680,"37.49537078733338, 127.03745296989744",11071.0,277116.0,94890.0,107285.0,208858.0,87112.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0
2021,2,2120199,15,313796.31135531137,441664.9897435898,421488.3619047618,321711.15677655675,623621.2358974359,612190.6805860805,996.0,641.0,0.0,641.0,3830.0,17.0,2.0,126.0,45.0,12.0,2.0,0.0,48.0,560862,101675,119077,93178,91106,99253,56574,85333,87684,84401,87474,85435,67493,63044,203439,445451,11680,"37.50852500535553, 127.03889594244671",6119.0,51686.0,19364.0,24270.0,37657.0,15696.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0
2021,2,2120200,33,103138.23409923408,249123.86047286048,237174.3936063936,228196.2727272727,397739.3886113886,267290.965034965,976.0,565.0,0.0,565.0,9363.0,14.0,7.0,45.0,27.0,9.0,8.0,3.0,77.0,1289086,140180,235121,255232,262501,287022,109030,181964,199096,193319,201721,204408,176804,131775,203484,447046,11680,"37.522895842647785, 127.03941246043162",13797.0,168279.0,112279.0,153721.0,277185.0,137234.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0
2021,2,2120201,15,90412.09816849817,213703.6205128205,177836.42417582418,137149.136996337,241500.83516483515,220757.1465201465,1880.0,1108.0,0.0,1108.0,11559.0,47.0,25.0,176.0,136.0,101.0,67.0,68.0,0.0,1032416,190973,222735,166158,165548,180997,106004,158193,157137,153202,158208,154553,127549,123574,203534,443646,11680,"37.49226149114439, 127.03996174769397",9473.0,234657.0,99955.0,122857.0,221662.0,78135.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0
2021,2,2120202,36,31301.34249084249,87984.95848595849,110398.028998779,120912.72222222222,141934.35286935288,120194.7725885226,1843.0,793.0,0.0,793.0,11735.0,14.0,0.0,10.0,7.0,0.0,0.0,54.0,478.0,2046279,210341,346422,396336,428188,482832,182160,288418,310372,304887,313474,323552,287596,217979,203552,447483,11680,"37.526832962629484, 127.04018381643365",36069.0,305766.0,222038.0,302937.0,525593.0,274714.0,7536.0,843904.0,450508.0,548925.0,1073789.0,303787.0,3,1
2021,2,2120203,39,71190.24598478444,156419.2000563539,149395.09242040012,132374.8450267681,216335.8430543815,190464.6365173288,1522.0,920.0,0.0,920.0,7726.0,26.0,0.0,74.0,62.0,67.0,9.0,7.0,119.0,1632122,261089,331084,278854,283669,317003,160423,251321,258625,246799,260049,255041,189790,170496,203588,446321,11680,"37.51636317318784, 127.04058541332707",8635.0,239870.0,95159.0,108413.0,192950.0,81729.0,16903.0,1438134.0,504955.0,590425.0,1280409.0,369912.0,6,1
2021,2,2120204,25,114972.69934065935,229672.84967032968,185080.1841758242,160677.05978021977,238999.0320879121,201604.36043956043,1595.0,1127.0,0.0,1127.0,41471.0,20.0,2.0,230.0,362.0,69.0,200.0,32.0,11.0,1267305,170356,279565,242757,238491,225603,110532,210467,212424,196508,212169,204834,125580,105325,203794,444815,11680,"37.502793223157454, 127.0429077996716",31392.0,196426.0,79408.0,87008.0,124872.0,54107.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0
2021,2,2120205,25,39488.97802197802,157612.5608791209,129204.12307692308,105139.0224175824,194736.86505494505,140139.28923076924,1116.0,592.0,0.0,592.0,13950.0,24.0,29.0,66.0,18.0,50.0,55.0,29.0,9.0,520018,76531,105194,92995,96166,101382,47748,80780,81805,78797,82381,81593,59599,55063,203857,442719,11680,"37.48390785799116, 127.04360930895815",3074.0,103418.0,37869.0,50810.0,87032.0,38658.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0
2021,2,2120206,30,75179.69633699633,183104.22380952383,176219.7424908425,153226.8073260073,245604.073992674,187559.9604395604,4039.0,2082.0,0.0,2082.0,5280.0,53.0,5.0,212.0,159.0,68.0,60.0,57.0,289.0,1091125,212654,239406,176593,173610,178068,110796,170003,169526,163783,170238,165469,128909,123197,203903,444198,11680,"37.49723356283846, 127.04413724979848",4927.0,138043.0,53332.0,61894.0,101439.0,36688.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0
2021,2,2120207,43,86655.62177357526,215125.98875543065,194643.34653718377,196295.4985944288,287123.8346537184,269541.1658573984,6763.0,3891.0,0.0,3891.0,12151.0,180.0,22.0,704.0,510.0,245.0,164.0,64.0,198.0,1714827,346724,362905,265182,266251,295037,178728,263119,264550,254196,264772,260892,210360,196937,204015,445771,11680,"37.511405894352244, 127.04541239018845",22062.0,349457.0,149347.0,166077.0,257236.0,120128.0,13663.0,964842.0,306406.0,360986.0,863037.0,221579.0,10,1
2021,2,2120208,36,82639.61813186813,233482.467948718,226193.1614774115,196164.74420024423,273064.9026251526,206460.34859584863,3265.0,1913.0,0.0,1913.0,10577.0,47.0,0.0,52.0,129.0,235.0,74.0,32.0,224.0,1614247,281566,327729,272079,273182,300735,158954,230438,243945,238890,245875,247335,220349,187411,204242,447237,11680,"37.52461358412792, 127.04798837218263",31384.0,370644.0,169081.0,212831.0,383514.0,162198.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0
2021,2,2120209,24,77231.78434065935,200260.96978021972,211684.6817765568,185131.6726190476,291632.1121794872,242867.70283882783,1374.0,671.0,0.0,671.0,8984.0,20.0,20.0,31.0,85.0,16.0,33.0,44.0,227.0,590118,92376,119527,102044,105329,114091,56750,88850,91228,88978,91665,90904,73903,64589,204322,446563,11680,"37.51854045610646, 127.04888942339811",6143.0,185457.0,67173.0,82864.0,137630.0,49638.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0
2021,2,2120210,92,84618.6170568562,212588.3811514573,178904.45867176302,155454.65898232203,270750.7570473005,210666.4468466316,4780.0,3339.0,0.0,3339.0,48780.0,94.0,25.0,683.0,736.0,101.0,116.0,33.0,19.0,4886626,781837,1024679,869944,857120,919833,433211,772203,784727,741564,789499,769988,547418,481227,204334,445014,11680,"37.50458384746136, 127.04901603682542",37902.0,387998.0,147367.0,169340.0,250742.0,125076.0,37772.0,3376152.0,1240517.0,1502892.0,3068135.0,818192.0,6,1
2021,2,2120211,11,67940.35564435564,113351.1868131868,117105.15184815184,114578.27572427574,207886.976023976,177685.45654345653,1638.0,726.0,0.0,726.0,984.0,23.0,3.0,65.0,52.0,30.0,57.0,50.0,81.0,867280,115563,159271,145842,156515,201470,88620,123471,123401,123636,126272,125692,128790,116019,204652,444566,11680,"37.50054579641033, 127.05260967286942",3042.0,76502.0,39865.0,50077.0,75321.0,41737.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0
2021,2,2120212,21,37719.6907378336,135237.958137101,123183.90423861852,132083.30455259027,194054.08529565675,118184.336996337,1481.0,682.0,0.0,682.0,713.0,20.0,0.0,29.0,73.0,43.0,13.0,17.0,104.0,1130866,175307,198635,166267,194484,261691,134480,156220,157669,158778,159333,161554,177006,160308,204753,444195,11680,"37.49720255031762, 127.05374948985842",14804.0,298535.0,190218.0,235405.0,315157.0,154355.0,9810.0,640544.0,327079.0,367215.0,686765.0,231277.0,4,1
2021,2,2120213,36,64331.67643467644,118181.09798534798,119281.25091575092,107215.42063492064,196094.6291208791,180657.1865079365,4094.0,2304.0,0.0,2304.0,8472.0,90.0,13.0,475.0,219.0,91.0,43.0,26.0,213.0,1626916,309021,340870,268418,262633,281988,163985,251179,254364,246209,256603,250733,189433,178394,204754,445856,11680,"37.51216823841516, 127.05377153085408",3412.0,119182.0,54966.0,66940.0,98420.0,50923.0,3742.0,350106.0,110574.0,134486.0,333115.0,80150.0,3,1
2021,2,2120214,18,94675.86324786324,151859.731990232,167772.77594627594,165935.55433455433,292082.5567765568,277565.6434676435,761.0,321.0,0.0,321.0,3990.0,8.0,0.0,0.0,16.0,0.0,0.0,12.0,200.0,243024,31056,50447,45909,48006,47531,20076,37530,38130,37042,38479,38344,29546,23954,204834,447198,11680,"37.524259282338384, 127.05468521734747",26292.0,115633.0,48733.0,63221.0,109361.0,51395.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0
2021,2,2120215,68,53158.02197802198,216608.44570135747,178670.63784744666,152275.68503555268,208228.4867485456,148498.67000646412,3513.0,2227.0,0.0,2227.0,61656.0,29.0,0.0,116.0,631.0,132.0,190.0,39.0,284.0,3020216,469533,649685,561376,553136,522999,263487,494469,500181,470101,501109,482619,298382,273357,204984,445257,11680,"37.506770010092765, 127.05636895451428",28968.0,322182.0,91127.0,103808.0,222548.0,68056.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0
2021,2,2120216,18,18701.336996337,81720.70085470086,73005.19841269842,74590.32417582418,88895.32417582418,60764.034798534805,218.0,151.0,0.0,151.0,4934.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,182869,17700,38529,36738,38010,37258,14634,28236,28705,27773,28877,28791,22565,17921,205001,446821,11680,"37.52086161406612, 127.05657185968903",15925.0,255214.0,72885.0,92554.0,199309.0,59361.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0
2021,2,2120217,20,63730.80989010989,106527.72197802196,99265.77967032966,102524.50494505494,165916.85659340658,141553.8868131868,3789.0,2015.0,0.0,2015.0,2779.0,102.0,30.0,299.0,233.0,231.0,88.0,39.0,57.0,1256712,226220,248942,191799,201237,252970,135544,188763,188325,181325,188906,186135,165849,157409,205119,444861,11680,"37.50320129220644, 127.05789304626857",4067.0,84662.0,41584.0,58020.0,93443.0,43235.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0
2021,2,2120218,27,0.0,90531.43996743998,83857.6214896215,85442.47334147333,87497.28042328042,28086.95400895401,28.0,17.0,0.0,17.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43897,2892,8342,10258,10577,9382,2446,6449,6712,6721,7016,6965,5426,4610,205224,445843,11680,"37.5120485682594, 127.0590875108244",10745.0,104249.0,58766.0,77036.0,117850.0,40421.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0
2021,2,2120219,39,64327.76246830093,137816.86615948155,134654.34770357847,154219.22626091857,293922.66384897154,225084.1622992392,1039.0,418.0,0.0,418.0,17161.0,18.0,0.0,3.0,23.0,26.0,9.0,19.0,132.0,1049645,174578,179323,143598,173409,256242,122496,143566,143272,143822,144185,146754,171439,156606,205344,444397,11680,"37.49901935242015, 127.06043430040828",11537.0,162452.0,134540.0,190864.0,280320.0,181114.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0
2021,2,2120220,24,21688.66163003663,124039.61309523808,233372.5915750916,265034.46794871794,377762.0302197802,140860.3315018315,831.0,255.0,0.0,255.0,5578.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,504597,70870,87321,76967,91400,122844,55195,72028,72091,69522,72567,72325,77759,68307,205483,443898,11680,"37.49452251741251, 127.06200250745094",11052.0,126437.0,97402.0,143640.0,190262.0,97085.0,9264.0,475747.0,235600.0,297079.0,485493.0,209935.0,5,1
2021,2,2120221,19,41612.14864083286,184413.4893001735,135907.23192596878,117254.36495083864,153994.84384037016,115729.77501445924,693.0,489.0,0.0,489.0,19513.0,7.0,0.0,5.0,42.0,13.0,18.0,21.0,78.0,401456,54531,90746,73947,73997,72311,35924,64210,64415,61513,64999,63446,43488,39384,205487,446152,11680,"37.51483114367817, 127.06206454963771",24085.0,434607.0,135887.0,162912.0,329245.0,110092.0,7623.0,774164.0,330450.0,386028.0,781153.0,184870.0,6,1
2021,2,2120222,55,24178.64675324676,170873.58601398603,132007.55324675326,108474.14165834166,139269.76663336664,100712.7014985015,746.0,508.0,0.0,508.0,43324.0,8.0,0.0,2.0,3.0,37.0,18.0,8.0,31.0,922434,65624,214716,202411,202228,180488,56968,157326,158873,145592,159415,153296,81440,66491,205549,445536,11680,"37.509280590059866, 127.0627611960508",81619.0,800367.0,346736.0,421485.0,737764.0,280871.0,33013.0,2560419.0,923298.0,1123708.0,2503203.0,570410.0,12,1
2021,2,2120223,6,4017.104395604395,88769.85897435898,103147.78754578752,75766.00915750915,67201.0989010989,25080.547619047626,309.0,111.0,0.0,111.0,9166.0,9.0,0.0,0.0,9.0,18.0,20.0,2.0,34.0,213520,16729,48981,46523,46480,40780,14025,36149,36012,33118,36524,34934,19838,16944,205736,444979,11680,"37.504260852229244, 127.06487188953616",6668.0,155033.0,56917.0,77415.0,144722.0,44607.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0
2021,2,2120224,21,171308.24908424908,652040.4128728415,435760.0015698587,405894.5384615384,606571.3584510727,354930.50601779175,594.0,437.0,0.0,437.0,12418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189801,32096,41388,32200,31984,33498,18635,29801,30002,29104,30056,29535,21828,19475,209095,443156,11680,"37.48780855534486, 127.10283827879296",15524.0,413984.0,143743.0,168835.0,245679.0,85972.0,41172.0,1537407.0,700001.0,817091.0,1454357.0,435546.0,6,1
2021,2,2130303,3,67732.97802197802,58412.37362637363,46070.38461538462,49011.37728937728,84054.80586080586,127411.6227106227,1142.0,728.0,0.0,728.0,242.0,19.0,0.0,130.0,72.0,19.0,11.0,0.0,2.0,400469,72694,76435,57713,59004,86501,48121,59774,60933,58641,61386,61843,52584,45310,202135,445507,11680,"37.509033503693814, 127.02414754331555",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2021,2,2130310,9,56840.48107448108,111460.9194139194,107784.58852258851,117194.115995116,243194.50183150184,203122.5201465201,112.0,83.0,0.0,83.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156758,9916,27757,31297,35566,39783,12439,22099,22313,23056,22836,23222,22565,20667,205983,443264,11680,"37.48880703177452, 127.06765141951202",2341.0,49366.0,28444.0,37806.0,44431.0,13385.0,5683.0,190565.0,82567.0,102246.0,170623.0,58897.0,2,1
2021,2,1001496,14,25814.17660910518,330073.84065934067,281938.7464678179,312183.02040816325,330446.52040816325,185940.4709576138,29.0,18.0,0.0,18.0,15904.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95914,6249,18973,22195,22769,20305,5423,14551,15070,14804,15586,15381,11155,9367,205310,445727,11680,"37.511002913176945, 127.06005939988393",38357.0,248196.0,122540.0,155005.0,240804.0,84441.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0
2021,3,2110949,6,146645.0724637681,254122.83695652173,249903.23731884052,240331.17934782608,393565.7898550725,350548.55797101447,564.0,281.0,0.0,281.0,1683.0,5.0,0.0,5.0,10.0,15.0,6.0,4.0,72.0,343428,67157,66827,54662,56598,64383,33803,49705,51299,51944,52933,52364,45111,40072,201717,446819,11680,"37.520855545263544, 127.01942289119167",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2021,3,2110951,3,79392.85507246378,82073.96739130435,102263.8623188406,98749.28623188406,212998.13043478265,189492.213768116,979.0,574.0,0.0,574.0,273.0,16.0,3.0,77.0,37.0,7.0,11.0,3.0,23.0,497488,112900,98762,71223,73981,85656,54967,71573,73852,74590,76308,76471,65142,59551,202246,446821,11680,"37.52087242965624, 127.02540700249948",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2021,3,2110952,3,158225.26086956522,105671.8623188406,126295.92753623187,123612.48188405798,270556.40942028986,206541.5905797101,868.0,571.0,0.0,571.0,117.0,27.0,0.0,120.0,93.0,26.0,13.0,2.0,3.0,190290,55747,41651,21318,20689,27131,23751,27182,27082,27324,27574,27255,26742,27131,202328,445762,11680,"37.5113305986889, 127.02633124285852",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2021,3,2110954,3,30459.98188405797,65093.21376811594,71971.20652173914,87257.1920289855,144917.46376811594,82886.91666666666,448.0,303.0,0.0,303.0,636.0,3.0,0.0,28.0,2.0,3.0,0.0,0.0,1.0,384515,36823,57144,70962,85193,104733,29660,53696,54071,55187,56679,60071,59277,45531,202535,444783,11680,"37.50250921505765, 127.02866917807879",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2021,3,2110955,28,257829.0108695652,162265.96195652173,153746.39557453417,179154.12888198756,384362.8101708074,383438.2057453416,7089.0,4515.0,0.0,4515.0,3430.0,182.0,20.0,938.0,611.0,151.0,104.0,91.0,141.0,2826457,736301,633552,354990,343409,425187,333017,407926,407958,414658,416021,411775,386466,381654,202593,445514,11680,"37.50909540147428, 127.02932769615451",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2021,3,2110957,6,139843.37137681158,273829.97463768115,231289.4347826087,214711.3170289856,417075.1358695653,279237.134057971,1761.0,1088.0,0.0,1088.0,1251.0,50.0,1.0,120.0,168.0,116.0,24.0,54.0,46.0,917422,181638,197365,155298,151094,145936,86089,137858,144747,145731,150460,144802,101829,91992,202799,446480,11680,"37.51779849799859, 127.03166130118623",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2021,3,2110958,3,83185.5615942029,204600.4927536232,174157.59420289853,159858.39855072464,227726.05797101447,146573.1847826087,861.0,544.0,0.0,544.0,994.0,29.0,4.0,151.0,61.0,24.0,8.0,16.0,26.0,351290,48663,75317,67681,67757,63079,28794,54192,56813,57376,59273,56530,37707,29399,202861,444863,11680,"37.5032290671925, 127.03235633361939",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2021,3,2110959,3,38768.20652173913,115346.8731884058,85579.12318840579,78078.92753623189,182610.46014492752,105595.9420289855,361.0,170.0,0.0,170.0,271.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,79.0,103381,15186,20344,18949,19701,20228,8974,14950,15358,15247,15555,16107,13915,12252,202862,447325,11680,"37.525411777447985, 127.03237722460005",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2021,3,2110960,3,107824.48913043478,187215.42028985507,147631.5833333333,166009.65217391303,388862.1159420289,267524.8043478261,727.0,422.0,0.0,422.0,1522.0,16.0,21.0,106.0,42.0,8.0,21.0,7.0,34.0,103869,27181,24452,14010,12858,14596,10773,15021,14628,14812,14941,15387,13930,15148,203014,443099,11680,"37.48733482260059, 127.03407945616239",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2021,3,2110961,9,83667.29106280193,144683.3852657005,196879.55193236712,224600.9927536232,345121.4311594203,166879.91062801934,2163.0,1335.0,0.0,1335.0,962.0,56.0,0.0,231.0,194.0,84.0,53.0,12.0,94.0,751790,149558,162173,120556,118835,124522,76148,113484,116461,117171,119868,116899,87484,80426,203036,445734,11680,"37.511076260927844, 127.03433908142084",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2021,3,2110963,3,82505.16304347826,101386.5615942029,123458.8804347826,77121.32246376811,155593.90217391303,133285.68840579712,1684.0,860.0,0.0,860.0,780.0,45.0,3.0,173.0,147.0,100.0,27.0,13.0,133.0,365484,99019,76856,46014,44384,53699,45512,53815,53968,55149,55333,54257,46827,46137,203260,443659,11680,"37.49237962946542, 127.03686347002896",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2021,3,2110965,3,129762.23913043478,90730.3804347826,89906.88768115942,132431.03623188406,296333.71014492755,242168.6920289856,2245.0,1500.0,0.0,1500.0,1139.0,65.0,14.0,323.0,214.0,91.0,41.0,17.0,6.0,810743,164674,177014,124175,123135,133291,88456,118669,124256,124835,126438,122961,98917,94668,203347,445201,11680,"37.5062728314113, 127.03785426242342",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2021,3,2110966,6,57475.135869565216,62093.684782608696,76450.15942028986,63712.24456521739,135994.76630434784,113782.68115942027,2864.0,1577.0,0.0,1577.0,1637.0,60.0,12.0,139.0,216.0,69.0,132.0,116.0,158.0,1738854,302103,359111,293354,294381,321086,168819,254570,266432,272542,279821,273782,208034,183672,203355,446590,11680,"37.51878774810336, 127.03795107793988",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2021,3,2110967,9,195565.17753623187,149959.37077294686,177531.20772946862,192576.4565217392,352314.5724637681,344830.4528985507,1279.0,864.0,0.0,864.0,377.0,33.0,3.0,211.0,83.0,61.0,9.0,4.0,22.0,609547,132603,133717,94015,89360,96022,63829,90306,93996,95135,97725,93582,71087,67716,203382,444993,11680,"37.50439861327024, 127.03824915298691",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2021,3,2110971,9,357939.5917874396,264293.1328502416,305847.7777777778,325744.4106280193,680018.4927536232,596942.0869565217,3870.0,2549.0,0.0,2549.0,1542.0,131.0,34.0,725.0,636.0,125.0,68.0,27.0,48.0,676465,175331,150888,90842,86624,97367,75414,97882,98429,101923,102622,99976,87340,88296,203768,445306,11680,"37.507217264689004, 127.04261627038929",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
