연도,분기,상권_코드,점포수,시간대_00~06_매출_금액_평균,시간대_06~11_매출_금액_평균,시간대_11~14_매출_금액_평균,시간대_14~17_매출_금액_평균,시간대_17~21_매출_금액_평균,시간대_21~24_매출_금액_평균,총 상주인구 수,총 가구 수,아파트 가구 수,비아파트 가구 수,총_직장인구_수,아파트_단지_수,아파트_가격_1_억_미만_세대_수,아파트_가격_1_억_세대_수,아파트_가격_2_억_세대_수,아파트_가격_3_억_세대_수,아파트_가격_4_억_세대_수,아파트_가격_5_억_세대_수,아파트_가격_6_억_이상_세대_수,총_생활인구_수,시간대_1_생활인구_수,시간대_2_생활인구_수,시간대_3_생활인구_수,시간대_4_생활인구_수,시간대_5_생활인구_수,시간대_6_생활인구_수,월요일_생활인구_수,화요일_생활인구_수,수요일_생활인구_수,목요일_생활인구_수,금요일_생활인구_수,토요일_생활인구_수,일요일_생활인구_수,엑스좌표_값,와이좌표_값,시군구_코드,상권_중앙위경도_값,00~06시_버스,06~11시_버스,11~14시_버스,14~17시_버스,17~21시_버스,21~24시_버스,00~06시_지하철,06~11시_지하철,11~14시_지하철,14~17시_지하철,17~21시_지하철,21~24시_지하철,포함된_버정_수,포함된_역_수
2022,1,2120195,10,28704.31111111111,134001.32444444444,129248.46555555557,115205.21555555557,123887.9411111111,75677.13777777778,444.0,224.0,0.0,224.0,5611.0,9.0,3.0,24.0,22.0,20.0,5.0,22.0,26.0,887365,99376,149971,167703,183729,208262,78322,124796,128716,129454,138141,142203,125074,98980,203013,447534,11680,"37.527294390847324, 127.0340863134583",16382.0,80182.0,50304.0,58144.0,81536.0,30508.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0
2022,1,2120186,14,79801.67301587302,294459.27142857143,271017.2246031746,282652.257936508,474829.2952380953,339113.9666666667,3152.0,1777.0,0.0,1777.0,6518.0,62.0,0.0,154.0,140.0,109.0,74.0,49.0,97.0,1977135,274152,342832,341513,384316,455411,178912,284373,284850,288722,300683,308841,274353,235313,201997,446820,11680,"37.52086399195278, 127.02259028422475",8994.0,111881.0,94360.0,126775.0,189716.0,71688.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0
2022,1,2120196,7,214895.426984127,512841.2158730158,502789.9492063492,534669.4126984127,632287.7619047619,408910.76666666666,1346.0,899.0,0.0,899.0,9687.0,25.0,0.0,13.0,20.0,10.0,26.0,21.0,41.0,707571,121585,149306,122406,122047,125420,66807,109251,108322,109486,116250,113561,79722,70981,203125,446192,11680,"37.51520256206142, 127.03534767368451",7795.0,82600.0,34018.0,42839.0,69072.0,23618.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0
2022,4,2110952,3,183592.78985507248,168583.9927536232,125995.59057971016,116717.65217391304,237126.57971014493,186233.91304347827,868.0,571.0,0.0,571.0,117.0,27.0,6.0,103.0,102.0,26.0,14.0,3.0,4.0,177909,50726,38425,20731,20098,26094,21838,25939,26018,25902,25591,25432,24108,24919,202328,445762,11680,"37.5113305986889, 127.02633124285852",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2022,1,2110958,3,112991.88888888888,178130.42222222223,171620.78518518517,184176.4407407408,262182.8259259259,166340.94074074074,861.0,544.0,0.0,544.0,994.0,28.0,4.0,149.0,59.0,18.0,3.0,8.0,39.0,363229,48524,76644,70106,70863,67362,29730,57502,56656,56737,60667,59480,40019,32169,202861,444863,11680,"37.5032290671925, 127.03235633361939",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2022,2,2110958,3,88665.88278388279,190720.98168498167,192724.49816849816,168957.7326007326,225115.695970696,148493.23443223443,861.0,544.0,0.0,544.0,994.0,28.0,4.0,149.0,59.0,18.0,3.0,8.0,39.0,402962,54314,85285,77484,77867,74515,33496,62643,67764,64876,64161,63704,44260,35553,202861,444863,11680,"37.5032290671925, 127.03235633361939",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2022,1,2120185,21,181608.63015873017,438446.0497354498,313235.06084656087,290830.41005291004,609377.6835978836,442481.3857142857,3768.0,2428.0,0.0,2428.0,12764.0,53.0,3.0,259.0,407.0,162.0,59.0,24.0,77.0,2481951,442587,505278,398845,407019,471218,257005,374953,371870,374699,390267,391340,307013,271808,201955,445691,11680,"37.510691750707316, 127.02211217405002",5654.0,76471.0,36864.0,44559.0,78050.0,31166.0,9588.0,977120.0,322575.0,399618.0,890901.0,272663.0,3,1
2022,1,2120197,59,236921.6365348399,633408.6843691149,590394.7322033899,551635.6928436912,754054.4732580037,552326.7506591338,6012.0,4306.0,0.0,4306.0,58694.0,97.0,5.0,705.0,417.0,168.0,134.0,85.0,63.0,3369883,429307,711242,661228,663451,632604,272052,552067,544849,543511,587693,558325,313929,269508,203197,444543,11680,"37.50034474708441, 127.03615491755498",52306.0,406199.0,156230.0,175933.0,305577.0,136403.0,27875.0,2571077.0,782801.0,946412.0,2214217.0,513288.0,7,1
2022,1,2120191,20,256010.7755555556,686601.3861111111,476607.6816666667,380175.5783333333,638032.6316666667,454619.6144444444,4394.0,2961.0,0.0,2961.0,13862.0,84.0,8.0,477.0,648.0,67.0,27.0,23.0,161.0,1728336,305150,369888,292077,291466,302469,167286,265082,261463,266220,280114,273510,200000,181946,202610,446011,11680,"37.5135733448149, 127.02952173545057",12619.0,296721.0,88866.0,100722.0,197214.0,65352.0,11165.0,1292150.0,313643.0,404485.0,1056330.0,220660.0,6,1
2022,3,2110958,3,27994.36231884058,45364.97463768116,43297.536231884056,47520.76449275362,55456.2536231884,37220.384057971016,861.0,544.0,0.0,544.0,994.0,28.0,4.0,149.0,59.0,18.0,3.0,8.0,39.0,413629,55057,87940,79440,80222,76531,34440,62397,68426,69240,68900,64693,43887,36086,202861,444863,11680,"37.5032290671925, 127.03235633361939",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2022,1,2110997,10,330779.1755555556,448473.16777777777,399940.0544444444,388449.78444444446,985477.1822222224,797132.7100000001,7187.0,3441.0,0.0,3441.0,1724.0,148.0,0.0,101.0,433.0,309.0,69.0,26.0,44.0,2134238,553853,449163,256929,248235,347476,278581,306416,304795,308853,308594,307442,298607,299529,207477,443642,11680,"37.49220195577839, 127.08454831021591",6123.0,102457.0,53286.0,67280.0,93171.0,34398.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0
2022,4,2110958,3,100868.35144927536,193016.9384057971,190978.65942028983,135442.29710144928,194548.0833333333,118941.35869565218,861.0,544.0,0.0,544.0,994.0,28.0,4.0,149.0,59.0,18.0,3.0,8.0,39.0,421549,59723,88734,79922,80456,77772,34943,62516,69680,69331,69252,66616,45946,38210,202861,444863,11680,"37.5032290671925, 127.03235633361939",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2022,1,2110959,3,49804.188888888886,134170.9074074074,103096.83333333331,98113.4851851852,124184.97037037036,100658.18518518518,361.0,170.0,0.0,170.0,271.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,49336,5016,9660,9915,10435,10433,3876,6945,7174,7234,7738,7807,6760,5678,202862,447325,11680,"37.525411777447985, 127.03237722460005",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2022,1,2110989,4,139761.00833333333,164982.36944444446,148950.8388888889,185661.4388888889,388419.80833333335,308199.3861111111,1588.0,904.0,0.0,904.0,444.0,60.0,1.0,257.0,235.0,115.0,49.0,22.0,8.0,632269,132442,128102,99250,98090,112984,61400,93903,94182,96265,98260,97056,78373,74229,204813,444816,11680,"37.50279748516958, 127.05443206338535",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2022,1,2110994,3,63051.51111111111,179319.96296296295,149499.3037037037,114271.87407407406,263499.4222222222,174226.82592592592,1777.0,797.0,0.0,797.0,494.0,56.0,0.0,58.0,99.0,91.0,42.0,12.0,58.0,433848,116047,99879,55110,51216,62365,49231,62100,62079,63340,62764,62610,61360,59593,205441,442634,11680,"37.48313403328187, 127.0615182258128",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2022,1,2120190,14,291919.8634920635,638746.5468253968,626798.9150793651,495750.7492063492,820958.5444444445,608566.0436507936,2274.0,1334.0,0.0,1334.0,11703.0,46.0,0.0,139.0,238.0,38.0,36.0,33.0,39.0,1531754,248051,307977,270129,277472,286087,142039,230811,230429,232290,247124,247862,184020,159218,202499,446700,11680,"37.519781565818015, 127.02826855511489",13775.0,218023.0,94530.0,118137.0,205308.0,71763.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0
2022,1,2120224,13,216594.70085470084,916399.7282051282,635284.1769230769,544368.6034188034,925856.9777777778,508667.66581196577,594.0,437.0,0.0,437.0,12418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206519,35422,44748,34197,32695,37846,21612,31743,31338,31377,32294,32295,24865,22606,209095,443156,11680,"37.48780855534486, 127.10283827879296",7474.0,196262.0,90642.0,99266.0,147529.0,47614.0,36941.0,1343698.0,656230.0,755451.0,1291745.0,374930.0,6,1
2022,1,2120222,30,44385.972962962966,306382.12,258109.6662962963,192904.4103703704,299222.9014814815,179785.15296296298,746.0,508.0,0.0,508.0,43324.0,8.0,0.0,2.0,3.0,4.0,9.0,28.0,53.0,890770,75689,204287,190994,189225,172562,58013,146270,143399,143467,155943,149197,83404,69091,205549,445536,11680,"37.509280590059866, 127.0627611960508",63597.0,628766.0,283105.0,335788.0,548757.0,204466.0,31287.0,2237753.0,859181.0,1078736.0,2269197.0,493253.0,12,1
2022,1,2120205,9,91409.34814814814,346240.9703703704,287099.9469135803,236866.4098765432,430584.3271604939,271097.18395061727,1116.0,592.0,0.0,592.0,13950.0,24.0,19.0,72.0,14.0,40.0,61.0,30.0,18.0,562232,88156,116719,99144,98957,106274,52984,85915,85878,85591,90338,88659,65110,60739,203857,442719,11680,"37.48390785799116, 127.04360930895815",2688.0,92038.0,35148.0,45706.0,81419.0,34082.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0
2022,1,2120214,6,216729.54629629632,342525.1851851852,353579.90185185184,348284.8851851852,797777.6351851852,614995.162962963,761.0,321.0,0.0,321.0,3990.0,8.0,0.0,0.0,16.0,0.0,0.0,0.0,212.0,252241,35936,53293,45336,45816,48242,23619,37922,37975,38077,40257,40060,31612,26340,204834,447198,11680,"37.524259282338384, 127.05468521734747",15275.0,52560.0,23800.0,30180.0,59428.0,18885.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0
2022,2,2110959,3,35409.945054945056,189007.9267399267,127053.82783882784,125249.13553113554,135313.3772893773,77992.90476190476,361.0,170.0,0.0,170.0,271.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,61132,6573,12127,12226,12344,12695,5168,8518,9398,9103,9161,9498,8446,7008,202862,447325,11680,"37.525411777447985, 127.03237722460005",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2022,1,2120203,19,114317.3807017544,297013.9976608187,288824.1239766082,239966.6567251462,455182.4,319783.93684210523,1522.0,920.0,0.0,920.0,7726.0,25.0,0.0,67.0,58.0,64.0,18.0,5.0,120.0,1562580,247386,313642,268821,274095,303981,154657,239233,238934,241997,254633,249617,179767,158399,203588,446321,11680,"37.51636317318784, 127.04058541332707",8149.0,224412.0,97799.0,104814.0,179876.0,70404.0,15291.0,1306202.0,481952.0,556373.0,1161769.0,311317.0,6,1
2022,1,2120217,8,114781.88055555556,256973.16805555555,279518.7861111111,270887.0180555555,451056.325,367420.6402777778,3789.0,2015.0,0.0,2015.0,2779.0,102.0,18.0,265.0,227.0,248.0,99.0,49.0,73.0,1401808,271749,281402,210715,220054,273410,144479,203805,202984,204958,211126,210219,188777,179940,205119,444861,11680,"37.50320129220644, 127.05789304626857",4065.0,85138.0,51174.0,60980.0,96748.0,45016.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0
2022,1,2120193,8,103799.225,428593.1277777778,468163.4444444445,384869.9888888889,435407.9930555556,234496.99027777772,1184.0,596.0,0.0,596.0,6384.0,32.0,0.0,38.0,73.0,32.0,27.0,23.0,114.0,621908,76266,124457,123180,124323,123739,49944,94656,95462,95698,102691,102633,71958,58812,202968,446869,11680,"37.521302871685855, 127.0335745396856",7138.0,92735.0,38910.0,48824.0,92402.0,31629.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0
2022,1,2120207,19,135782.57719298246,367455.2871345029,364350.0111111111,294324.1111111111,534851.5771929824,388441.5058479532,6763.0,3891.0,0.0,3891.0,12151.0,180.0,9.0,582.0,558.0,227.0,219.0,81.0,219.0,1684683,344048,356353,256714,258943,290418,178205,252810,251705,254077,262478,258681,207999,196932,204015,445771,11680,"37.511405894352244, 127.04541239018845",8595.0,175632.0,79238.0,85359.0,125791.0,53696.0,11086.0,863922.0,278093.0,325198.0,770275.0,177462.0,10,1
2022,1,2120192,25,285333.3044444444,609007.7644444444,564710.5653333333,508699.5448888889,1050658.370222222,791116.7137777777,6735.0,4796.0,0.0,4796.0,27462.0,47.0,9.0,360.0,567.0,59.0,86.0,37.0,314.0,1645142,293158,355124,276192,271541,284501,164625,256443,253446,254753,268008,260523,181999,169971,202741,443426,11680,"37.49028196786674, 127.0309938485395",6661.0,99117.0,43721.0,50897.0,92515.0,35607.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0
2022,1,2120188,16,56722.73472222222,345371.25833333336,285999.3680555556,263259.75625,429234.5833333333,238036.2201388889,1129.0,598.0,0.0,598.0,8579.0,20.0,1.0,53.0,30.0,14.0,8.0,17.0,98.0,1913075,218192,354945,364952,391622,423190,160174,280167,281901,280727,300452,311074,253318,205433,202455,447347,11680,"37.525611170385595, 127.02777299030016",33929.0,373316.0,200350.0,234461.0,337992.0,125737.0,14907.0,1384590.0,712137.0,827654.0,1445344.0,330976.0,6,1
2022,1,2120204,13,220541.13846153844,306115.50854700856,316925.7017094017,250304.27008547008,489669.1427350427,409302.6700854701,1595.0,1127.0,0.0,1127.0,41471.0,20.0,2.0,237.0,350.0,46.0,196.0,64.0,11.0,1341911,220606,290119,240210,236039,229443,125494,213495,210386,210738,225460,219000,140298,122534,203794,444815,11680,"37.502793223157454, 127.0429077996716",20994.0,113675.0,52258.0,59529.0,90548.0,36655.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0
2022,1,2120198,21,187577.63068783068,256190.06084656087,255489.8455026456,221061.02169312167,431384.1777777778,325175.0227513228,7376.0,5072.0,0.0,5072.0,11531.0,140.0,31.0,745.0,693.0,171.0,109.0,105.0,130.0,2094724,484222,452607,303301,296676,329533,228385,317844,314823,316636,327474,318838,251179,247930,203312,443991,11680,"37.49537078733338, 127.03745296989744",5803.0,147566.0,58609.0,68185.0,139551.0,48931.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0
2022,3,2110959,3,35791.210144927536,142994.30072463767,113154.17753623187,118309.97826086955,119117.3623188406,79383.34057971014,361.0,170.0,0.0,170.0,271.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,106148,14069,21537,19978,20043,20996,9523,15244,16461,16398,16493,15730,13489,12335,202862,447325,11680,"37.525411777447985, 127.03237722460005",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2022,1,2110984,7,157240.42857142858,189818.51904761905,193124.0095238096,185996.2825396825,370954.9301587301,254213.4063492064,4267.0,1912.0,0.0,1912.0,1556.0,109.0,26.0,321.0,363.0,209.0,102.0,38.0,35.0,1116066,405052,263664,109311,91443,117070,129526,158918,158282,160641,158190,158607,159192,162239,204614,441586,11680,"37.4736959569425, 127.05216125750721",232.0,3877.0,1809.0,1959.0,2934.0,1129.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
2022,1,2110976,3,45733.43703703704,169642.65185185184,171594.5851851852,169142.4814814815,318084.2111111111,252545.57777777777,2022.0,1080.0,0.0,1080.0,578.0,56.0,0.0,32.0,181.0,105.0,78.0,56.0,76.0,650175,163741,134830,88696,83522,102714,76671,89417,92721,93929,96290,97444,94327,86049,204029,446915,11680,"37.52171331120836, 127.04557700798111",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2022,4,2110959,3,18033.416666666664,151619.4166666667,98954.44565217392,119956.34782608696,110069.39130434782,69525.52173913043,361.0,170.0,0.0,170.0,271.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,110500,15913,23037,20469,20220,21275,9587,15329,16712,16814,16991,16934,14793,12927,202862,447325,11680,"37.525411777447985, 127.03237722460005",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2022,1,2110967,4,399331.9722222223,319726.81111111114,422694.5555555556,345127.25,785306.1083333333,733197.3861111111,1279.0,864.0,0.0,864.0,377.0,34.0,3.0,199.0,97.0,55.0,24.0,4.0,22.0,643370,136678,138617,100063,94841,105451,67720,96643,97168,98018,101843,100043,75256,74398,203382,444993,11680,"37.50439861327024, 127.03824915298691",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2022,1,2110960,3,74954.06666666667,177768.34444444443,157185.61111111112,209353.3703703704,347193.23703703703,256054.35555555555,727.0,422.0,0.0,422.0,1522.0,16.0,15.0,93.0,59.0,6.0,9.0,22.0,35.0,94774,22094,22245,13609,12510,14659,9660,13883,13537,13728,13945,13993,12676,13011,203014,443099,11680,"37.48733482260059, 127.03407945616239",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2022,2,2120191,21,321983.5960230246,731046.3296703297,507176.52014652017,413653.2658294087,592428.2396650967,407371.50235478807,4394.0,2961.0,0.0,2961.0,13862.0,84.0,8.0,477.0,648.0,67.0,27.0,23.0,161.0,1887146,327666,403422,321824,322081,332727,179425,288591,302238,296110,292930,291883,217357,198035,202610,446011,11680,"37.5135733448149, 127.02952173545057",17192.0,336573.0,103196.0,119771.0,229435.0,76620.0,14931.0,1468252.0,364805.0,456198.0,1200024.0,256396.0,6,1
2022,2,2120217,6,203833.71245421245,345530.1208791209,318080.6373626374,305115.41025641025,460308.9468864469,387563.8663003664,3789.0,2015.0,0.0,2015.0,2779.0,102.0,18.0,265.0,227.0,248.0,99.0,49.0,73.0,1385113,279692,282360,201428,208879,268551,144205,203408,205065,203238,201045,202625,189572,180160,205119,444861,11680,"37.50320129220644, 127.05789304626857",4664.0,94276.0,47558.0,69856.0,108403.0,53062.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0
2022,2,2110960,3,112840.68864468863,240670.65567765568,143133.5164835165,171876.10256410256,289851.49816849816,228168.16483516485,727.0,422.0,0.0,422.0,1522.0,16.0,15.0,93.0,59.0,6.0,9.0,22.0,35.0,102739,21456,24312,16216,14767,16064,9924,15520,15706,15495,15404,15164,12579,12872,203014,443099,11680,"37.48733482260059, 127.03407945616239",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2022,3,2110960,3,109401.96376811594,259831.85507246372,160519.28985507245,169366.38043478262,288806.87681159424,219952.42028985507,727.0,422.0,0.0,422.0,1522.0,16.0,15.0,93.0,59.0,6.0,9.0,22.0,35.0,101016,21493,23564,15426,14560,16145,9829,14806,15261,15556,15379,14756,12586,12672,203014,443099,11680,"37.48733482260059, 127.03407945616239",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2022,2,2110963,3,81296.22344322344,135656.49084249084,101483.69230769233,88472.4358974359,137753.56776556777,87221.16483516483,1684.0,860.0,0.0,860.0,780.0,45.0,2.0,165.0,141.0,93.0,47.0,11.0,137.0,380473,102064,79074,47900,47147,56991,47297,56931,58008,56975,56816,55587,47769,48388,203260,443659,11680,"37.49237962946542, 127.03686347002896",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2022,2,2120209,10,229902.8307692308,569126.4659340659,534844.6285714286,490697.0604395605,743141.7846153846,578500.1186813186,1374.0,671.0,0.0,671.0,8984.0,20.0,12.0,39.0,78.0,9.0,9.0,57.0,251.0,620768,105305,124245,103533,105404,118939,63342,92069,96426,95236,94277,94186,78567,70008,204322,446563,11680,"37.51854045610646, 127.04888942339811",8408.0,193894.0,72652.0,85816.0,145906.0,50089.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0
2022,2,2120219,13,205253.056635672,446130.3888419273,458505.55283178354,508856.7066779374,982195.9391377852,748244.0067624683,1039.0,418.0,0.0,418.0,17161.0,14.0,0.0,2.0,17.0,21.0,20.0,5.0,119.0,1056577,165710,178895,142913,176780,267231,125045,144035,144182,142637,142170,145574,175530,162447,205344,444397,11680,"37.49901935242015, 127.06043430040828",18850.0,198568.0,160822.0,233130.0,329854.0,222700.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0
2022,2,2120218,9,681.2356532356532,300922.2844932845,273337.1941391941,239012.0451770452,268023.0622710623,63168.63247863248,28.0,17.0,0.0,17.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48827,2935,8968,11596,11946,10516,2863,6611,7169,7584,7969,7829,6340,5327,205224,445843,11680,"37.5120485682594, 127.0590875108244",12906.0,101412.0,64135.0,80315.0,114925.0,38689.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0
2022,4,2110960,3,90845.28985507246,197191.7789855073,155429.65579710147,170742.07971014493,290550.52173913043,221702.2789855073,727.0,422.0,0.0,422.0,1522.0,16.0,15.0,93.0,59.0,6.0,9.0,22.0,35.0,96608,19416,21874,15202,14311,16027,9779,14119,14917,14793,14936,14169,11766,11907,203014,443099,11680,"37.48733482260059, 127.03407945616239",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2022,2,2110984,7,180446.22762951333,224482.8430141287,202153.0769230769,192459.1616954474,355328.6295133438,248728.00313971745,4267.0,1912.0,0.0,1912.0,1556.0,109.0,26.0,321.0,363.0,209.0,102.0,38.0,35.0,1101906,398800,262834,109051,91074,114541,125605,161802,157839,160174,158046,156379,151512,156152,204614,441586,11680,"37.4736959569425, 127.05216125750721",480.0,4312.0,2101.0,2299.0,3619.0,1395.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
2022,2,2110957,3,396130.7106227106,565110.2710622711,467105.3956043956,483221.5091575092,685298.4212454213,487798.2014652015,1761.0,1088.0,0.0,1088.0,1251.0,50.0,1.0,94.0,154.0,131.0,44.0,19.0,89.0,1000745,182214,213644,178647,172443,163758,90038,155579,165747,161544,159874,157936,104819,95247,202799,446480,11680,"37.51779849799859, 127.03166130118623",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2022,2,2110967,4,456415.9725274725,378960.7472527472,435230.9093406593,402201.282967033,681123.9423076923,609334.4532967033,1279.0,864.0,0.0,864.0,377.0,34.0,3.0,199.0,97.0,55.0,24.0,4.0,22.0,691457,142130,148359,111422,103749,113892,71906,103586,110265,107984,107390,105139,78017,79073,203382,444993,11680,"37.50439861327024, 127.03824915298691",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2022,2,2110949,3,331811.4322344322,606042.2307692308,607616.3956043957,543550.5018315018,835083.043956044,667331.7655677656,564.0,281.0,0.0,281.0,1683.0,4.0,0.0,4.0,9.0,0.0,2.0,9.0,72.0,382817,69118,69939,62095,65093,76351,40223,54664,57078,56372,56079,58566,54089,45968,201717,446819,11680,"37.520855545263544, 127.01942289119167",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2022,2,2120210,39,292127.67427444353,595594.57227388,490655.7593688363,397569.5714285714,714646.8289659058,464396.5150746689,4780.0,3339.0,0.0,3339.0,48780.0,93.0,19.0,556.0,843.0,113.0,106.0,55.0,3.0,4982187,768748,1041090,887468,866401,940777,477703,765102,819207,792266,786594,780094,557846,481079,204334,445014,11680,"37.50458384746136, 127.04901603682542",57327.0,416065.0,154764.0,173071.0,263303.0,131273.0,52466.0,3594174.0,1294667.0,1557122.0,3269627.0,867238.0,6,1
2022,2,2120208,15,307509.1589743589,651701.9333333333,660866.1641025641,518789.2556776557,685721.1340659341,489503.6732600733,3265.0,1913.0,0.0,1913.0,10577.0,45.0,0.0,25.0,134.0,69.0,226.0,35.0,240.0,1575539,295183,320738,258079,257856,281797,161883,219425,238072,233898,235305,240615,220197,188025,204242,447237,11680,"37.52461358412792, 127.04798837218263",45071.0,404756.0,182964.0,225768.0,409472.0,163824.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0
2022,2,2120222,29,60124.75634710117,387608.8389541493,296253.86964759376,233329.8347859037,311065.2625994695,178244.40280409245,746.0,508.0,0.0,508.0,43324.0,8.0,0.0,2.0,3.0,4.0,9.0,28.0,53.0,1040491,79325,248627,234032,222051,192058,64397,167114,182559,174123,174213,170167,92959,79358,205549,445536,11680,"37.509280590059866, 127.0627611960508",95915.0,715023.0,312978.0,381429.0,641197.0,252231.0,49156.0,2686724.0,1036836.0,1286215.0,2678974.0,627913.0,12,1
2022,2,2120195,10,57802.269230769234,146134.46263736262,141358.9802197802,136090.58351648352,162491.12307692308,101252.58021978024,444.0,224.0,0.0,224.0,5611.0,9.0,3.0,24.0,22.0,20.0,5.0,22.0,26.0,1027530,132904,169208,185687,196878,231458,111395,139554,152315,151493,152151,161886,152196,117937,203013,447534,11680,"37.527294390847324, 127.0340863134583",21527.0,93373.0,59736.0,70045.0,99087.0,37856.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0
2022,2,2120188,16,101953.26854395604,362849.4313186813,294198.9285714286,297112.1195054945,432756.7809065934,250355.739010989,1129.0,598.0,0.0,598.0,8579.0,20.0,1.0,53.0,30.0,14.0,8.0,17.0,98.0,2015293,220322,378109,387286,405731,447919,175925,291258,313903,301118,300645,317752,271019,219597,202455,447347,11680,"37.525611170385595, 127.02777299030016",47429.0,444244.0,225663.0,276431.0,403642.0,157757.0,22064.0,1576875.0,804392.0,936415.0,1655143.0,407149.0,6,1
2022,2,2120196,7,304893.7032967033,581556.5667189953,518866.75039246463,408290.7802197802,923990.5714285716,431320.83673469385,1346.0,899.0,0.0,899.0,9687.0,25.0,0.0,13.0,20.0,10.0,26.0,21.0,41.0,800711,143849,169048,136458,135391,138287,77679,121954,130473,126827,126254,125774,90130,79298,203125,446192,11680,"37.51520256206142, 127.03534767368451",9758.0,102691.0,43950.0,56091.0,87829.0,28562.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0
2022,2,2120198,20,258816.8708791209,296160.6071428572,284060.721978022,247721.0269230769,425944.7153846154,321037.967032967,7376.0,5072.0,0.0,5072.0,11531.0,140.0,31.0,745.0,693.0,171.0,109.0,105.0,130.0,2074765,471551,447082,306400,299978,327575,222180,317008,328619,321711,318192,311837,240775,236621,203312,443991,11680,"37.49537078733338, 127.03745296989744",9284.0,169763.0,67921.0,78852.0,159370.0,56925.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0
